,i,AC_start,trig_start,FI_start,SI_start,sv,state,sustainability,amplitude_mean,amplitude_std_dev,period,period_std_dev
21169,21169.0,0.1599999999999999,0.0015,0.0749999999999999,0.8,0.0001999999999999,0,0,0,0,0,0
21170,21170.0,0.1599999999999999,0.0015,0.0749999999999999,1.0,0.0001,1,1,0.042131671337430676,2.5609303707997287e-05,11732.857142857143,4.5175395145262565
21171,21171.0,0.1599999999999999,0.0015,0.0749999999999999,1.0,0.000125,1,1,0.05098575110392461,3.227818588232594e-05,13038.333333333334,3.726779962499649
21172,21172.0,0.1599999999999999,0.0015,0.0749999999999999,1.0,0.00015,1,1,0.058300014950467605,3.357651762480607e-05,15010.0,0.0
21173,21173.0,0.1599999999999999,0.0015,0.0749999999999999,1.0,0.000175,1,1,0.06394644869143169,7.722137249981947e-06,18810.0,0.0
21174,21174.0,0.1599999999999999,0.0015,0.0749999999999999,1.0,0.0001999999999999,0,0,0,0,0,0
21175,21175.0,0.1599999999999999,0.0015,0.0749999999999999,1.2,0.0001,1,1,0.04002409785397384,2.3699427458950585e-05,11617.142857142857,4.5175395145262565
21176,21176.0,0.1599999999999999,0.0015,0.0749999999999999,1.2,0.000125,1,1,0.04868470028936069,3.250310077608515e-05,12898.333333333334,3.7267799624996494
21177,21177.0,0.1599999999999999,0.0015,0.0749999999999999,1.2,0.00015,1,1,0.055960539698798474,2.2740098563715556e-06,14850.0,0.0
21178,21178.0,0.1599999999999999,0.0015,0.0749999999999999,1.2,0.000175,1,1,0.061482559861275085,5.895641366818868e-05,18642.5,4.330127018922194
21179,21179.0,0.1599999999999999,0.0015,0.0749999999999999,1.2,0.0001999999999999,0,0,0,0,0,0
21180,21180.0,0.1599999999999999,0.0015,0.0749999999999999,1.4,0.0001,1,1,0.038035312170966215,2.078676832640885e-05,11557.142857142857,4.5175395145262565
21181,21181.0,0.1599999999999999,0.0015,0.0749999999999999,1.4,0.000125,1,1,0.046591430991707275,3.3958991295740164e-05,12828.333333333334,3.726779962499649
21182,21182.0,0.1599999999999999,0.0015,0.0749999999999999,1.4,0.00015,1,1,0.05365626913476987,5.9497588050305576e-05,14772.0,4.0
21183,21183.0,0.1599999999999999,0.0015,0.0749999999999999,1.4,0.000175,1,1,0.059114233877661224,7.51731682093702e-05,18577.5,4.330127018922194
21184,21184.0,0.1599999999999999,0.0015,0.0749999999999999,1.4,0.0001999999999999,0,0,0,0,0,0
21185,21185.0,0.1599999999999999,0.0015,0.0749999999999999,1.6,0.0001,1,1,0.03615901847105815,2.769277170338101e-05,11524.285714285714,4.948716593053935
21186,21186.0,0.1599999999999999,0.0015,0.0749999999999999,1.6,0.000125,1,1,0.04456279870903313,4.5857577918138046e-05,12788.333333333334,3.726779962499649
21187,21187.0,0.1599999999999999,0.0015,0.0749999999999999,1.6,0.00015,1,1,0.05149436538643498,5.873794973451123e-05,14732.0,4.0
21188,21188.0,0.1599999999999999,0.0015,0.0749999999999999,1.6,0.000175,1,1,0.05689461424468345,9.498027232910244e-05,18557.5,4.330127018922194
21189,21189.0,0.1599999999999999,0.0015,0.0749999999999999,1.6,0.0001999999999999,0,0,0,0,0,0
21190,21190.0,0.1599999999999999,0.0015,0.0749999999999999,1.8,0.0001,1,1,0.03437953917240889,2.8094586500049494e-05,11505.714285714286,4.948716593053935
21191,21191.0,0.1599999999999999,0.0015,0.0749999999999999,1.8,0.000125,1,1,0.04263626648859566,4.76070630632393e-05,12765.0,5.0
21192,21192.0,0.1599999999999999,0.0015,0.0749999999999999,1.8,0.00015,1,1,0.04949483928682447,2.2759497928785843e-05,14710.0,0.0
21193,21193.0,0.1599999999999999,0.0015,0.0749999999999999,1.8,0.000175,1,1,0.05480840966140303,7.183115411874095e-05,18555.0,5.0
21194,21194.0,0.1599999999999999,0.0015,0.0749999999999999,1.8,0.0001999999999999,0,0,0,0,0,0
21195,21195.0,0.1599999999999999,0.0015,0.0749999999999999,2.0,0.0001,1,1,0.03269838997362556,3.194326602127905e-05,11492.857142857143,4.5175395145262565
21196,21196.0,0.1599999999999999,0.0015,0.0749999999999999,2.0,0.000125,1,1,0.04080740362356982,5.955747340895236e-05,12755.0,5.0
21197,21197.0,0.1599999999999999,0.0015,0.0749999999999999,2.0,0.00015,1,1,0.04755184262479678,6.669204477468123e-05,14702.0,4.0
21198,21198.0,0.1599999999999999,0.0015,0.0749999999999999,2.0,0.000175,1,1,0.05275229573904918,5.392650242626046e-05,18567.5,4.330127018922194
21199,21199.0,0.1599999999999999,0.0015,0.0749999999999999,2.0,0.0001999999999999,0,0,0,0,0,0
21200,21200.0,0.1599999999999999,0.00175,0.04,0.2,0.0001,0,0,0,0,0,0
21201,21201.0,0.1599999999999999,0.00175,0.04,0.2,0.000125,0,0,0,0,0,0
21202,21202.0,0.1599999999999999,0.00175,0.04,0.2,0.00015,0,0,0,0,0,0
21203,21203.0,0.1599999999999999,0.00175,0.04,0.2,0.000175,0,0,0,0,0,0
21204,21204.0,0.1599999999999999,0.00175,0.04,0.2,0.0001999999999999,0,0,0,0,0,0
21205,21205.0,0.1599999999999999,0.00175,0.04,0.4,0.0001,0,0,0,0,0,0
21206,21206.0,0.1599999999999999,0.00175,0.04,0.4,0.000125,0,0,0,0,0,0
21207,21207.0,0.1599999999999999,0.00175,0.04,0.4,0.00015,0,0,0,0,0,0
21208,21208.0,0.1599999999999999,0.00175,0.04,0.4,0.000175,0,0,0,0,0,0
21209,21209.0,0.1599999999999999,0.00175,0.04,0.4,0.0001999999999999,0,0,0,0,0,0
21210,21210.0,0.1599999999999999,0.00175,0.04,0.6000000000000001,0.0001,0,0,0,0,0,0
21211,21211.0,0.1599999999999999,0.00175,0.04,0.6000000000000001,0.000125,0,0,0,0,0,0
21212,21212.0,0.1599999999999999,0.00175,0.04,0.6000000000000001,0.00015,0,0,0,0,0,0
21213,21213.0,0.1599999999999999,0.00175,0.04,0.6000000000000001,0.000175,0,0,0,0,0,0
21214,21214.0,0.1599999999999999,0.00175,0.04,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
21215,21215.0,0.1599999999999999,0.00175,0.04,0.8,0.0001,0,0,0,0,0,0
21216,21216.0,0.1599999999999999,0.00175,0.04,0.8,0.000125,0,0,0,0,0,0
21217,21217.0,0.1599999999999999,0.00175,0.04,0.8,0.00015,0,0,0,0,0,0
21218,21218.0,0.1599999999999999,0.00175,0.04,0.8,0.000175,0,0,0,0,0,0
21219,21219.0,0.1599999999999999,0.00175,0.04,0.8,0.0001999999999999,0,0,0,0,0,0
21220,21220.0,0.1599999999999999,0.00175,0.04,1.0,0.0001,0,0,0,0,0,0
21221,21221.0,0.1599999999999999,0.00175,0.04,1.0,0.000125,0,0,0,0,0,0
21222,21222.0,0.1599999999999999,0.00175,0.04,1.0,0.00015,0,0,0,0,0,0
21223,21223.0,0.1599999999999999,0.00175,0.04,1.0,0.000175,0,0,0,0,0,0
21224,21224.0,0.1599999999999999,0.00175,0.04,1.0,0.0001999999999999,0,0,0,0,0,0
21225,21225.0,0.1599999999999999,0.00175,0.04,1.2,0.0001,0,0,0,0,0,0
21226,21226.0,0.1599999999999999,0.00175,0.04,1.2,0.000125,0,0,0,0,0,0
21227,21227.0,0.1599999999999999,0.00175,0.04,1.2,0.00015,0,0,0,0,0,0
21228,21228.0,0.1599999999999999,0.00175,0.04,1.2,0.000175,0,0,0,0,0,0
21229,21229.0,0.1599999999999999,0.00175,0.04,1.2,0.0001999999999999,0,0,0,0,0,0
21230,21230.0,0.1599999999999999,0.00175,0.04,1.4,0.0001,1,2,-,-,-,-
21231,21231.0,0.1599999999999999,0.00175,0.04,1.4,0.000125,0,0,0,0,0,0
21232,21232.0,0.1599999999999999,0.00175,0.04,1.4,0.00015,0,0,0,0,0,0
21233,21233.0,0.1599999999999999,0.00175,0.04,1.4,0.000175,0,0,0,0,0,0
21234,21234.0,0.1599999999999999,0.00175,0.04,1.4,0.0001999999999999,0,0,0,0,0,0
21235,21235.0,0.1599999999999999,0.00175,0.04,1.6,0.0001,1,1,0.01484481615825693,5.4142201040487444e-05,3371.6666666666665,3.7267799624996494
21236,21236.0,0.1599999999999999,0.00175,0.04,1.6,0.000125,1,1,0.020217518182918774,3.6794176941082304e-05,3437.5862068965516,4.279197808962364
21237,21237.0,0.1599999999999999,0.00175,0.04,1.6,0.00015,1,1,0.024711190756572306,5.881311488261429e-05,3448.6206896551726,3.448275862068966
21238,21238.0,0.1599999999999999,0.00175,0.04,1.6,0.000175,1,2,-,-,-,-
21239,21239.0,0.1599999999999999,0.00175,0.04,1.6,0.0001999999999999,0,0,0,0,0,0
21240,21240.0,0.1599999999999999,0.00175,0.04,1.8,0.0001,1,1,0.01404408224819431,6.291962606418977e-05,3370.6666666666665,2.4944382578492936
21241,21241.0,0.1599999999999999,0.00175,0.04,1.8,0.000125,1,1,0.019609568332834493,3.348377733714886e-05,3457.2413793103447,4.469476343729559
21242,21242.0,0.1599999999999999,0.00175,0.04,1.8,0.00015,1,1,0.025037503230453995,2.426071128366544e-05,3532.8571428571427,4.5175395145262565
21243,21243.0,0.1599999999999999,0.00175,0.04,1.8,0.000175,1,1,0.03024349566973324,2.3045148202240756e-05,3608.214285714286,3.8299304624155748
21244,21244.0,0.1599999999999999,0.00175,0.04,1.8,0.0001999999999999,1,1,0.03504411188123413,3.21083729282163e-05,3676.296296296296,4.829038818668629
21245,21245.0,0.1599999999999999,0.00175,0.04,2.0,0.0001,1,1,0.013059309744835526,8.089526783553065e-05,3349.6666666666665,3.1446603773522006
21246,21246.0,0.1599999999999999,0.00175,0.04,2.0,0.000125,1,1,0.018605182972103482,4.439737407086973e-05,3451.0344827586205,3.0454347814923617
21247,21247.0,0.1599999999999999,0.00175,0.04,2.0,0.00015,1,1,0.024051901869729456,2.242776036321024e-05,3532.8571428571427,4.5175395145262565
21248,21248.0,0.1599999999999999,0.00175,0.04,2.0,0.000175,1,1,0.02935578643597816,2.526910794903667e-05,3612.8571428571427,4.517539514526256
21249,21249.0,0.1599999999999999,0.00175,0.04,2.0,0.0001999999999999,1,1,0.03448000527962479,3.209933950379769e-05,3696.6666666666665,4.714045207910317
21250,21250.0,0.1599999999999999,0.00175,0.045,0.2,0.0001,0,0,0,0,0,0
21251,21251.0,0.1599999999999999,0.00175,0.045,0.2,0.000125,0,0,0,0,0,0
21252,21252.0,0.1599999999999999,0.00175,0.045,0.2,0.00015,0,0,0,0,0,0
21253,21253.0,0.1599999999999999,0.00175,0.045,0.2,0.000175,0,0,0,0,0,0
21254,21254.0,0.1599999999999999,0.00175,0.045,0.2,0.0001999999999999,0,0,0,0,0,0
21255,21255.0,0.1599999999999999,0.00175,0.045,0.4,0.0001,0,0,0,0,0,0
21256,21256.0,0.1599999999999999,0.00175,0.045,0.4,0.000125,0,0,0,0,0,0
21257,21257.0,0.1599999999999999,0.00175,0.045,0.4,0.00015,0,0,0,0,0,0
21258,21258.0,0.1599999999999999,0.00175,0.045,0.4,0.000175,0,0,0,0,0,0
21259,21259.0,0.1599999999999999,0.00175,0.045,0.4,0.0001999999999999,0,0,0,0,0,0
21260,21260.0,0.1599999999999999,0.00175,0.045,0.6000000000000001,0.0001,0,0,0,0,0,0
21261,21261.0,0.1599999999999999,0.00175,0.045,0.6000000000000001,0.000125,0,0,0,0,0,0
21262,21262.0,0.1599999999999999,0.00175,0.045,0.6000000000000001,0.00015,0,0,0,0,0,0
21263,21263.0,0.1599999999999999,0.00175,0.045,0.6000000000000001,0.000175,0,0,0,0,0,0
21264,21264.0,0.1599999999999999,0.00175,0.045,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
21265,21265.0,0.1599999999999999,0.00175,0.045,0.8,0.0001,0,0,0,0,0,0
21266,21266.0,0.1599999999999999,0.00175,0.045,0.8,0.000125,0,0,0,0,0,0
21267,21267.0,0.1599999999999999,0.00175,0.045,0.8,0.00015,0,0,0,0,0,0
21268,21268.0,0.1599999999999999,0.00175,0.045,0.8,0.000175,0,0,0,0,0,0
21269,21269.0,0.1599999999999999,0.00175,0.045,0.8,0.0001999999999999,0,0,0,0,0,0
21270,21270.0,0.1599999999999999,0.00175,0.045,1.0,0.0001,0,0,0,0,0,0
21271,21271.0,0.1599999999999999,0.00175,0.045,1.0,0.000125,0,0,0,0,0,0
21272,21272.0,0.1599999999999999,0.00175,0.045,1.0,0.00015,0,0,0,0,0,0
21273,21273.0,0.1599999999999999,0.00175,0.045,1.0,0.000175,0,0,0,0,0,0
21274,21274.0,0.1599999999999999,0.00175,0.045,1.0,0.0001999999999999,0,0,0,0,0,0
21275,21275.0,0.1599999999999999,0.00175,0.045,1.2,0.0001,0,0,0,0,0,0
21276,21276.0,0.1599999999999999,0.00175,0.045,1.2,0.000125,0,0,0,0,0,0
21277,21277.0,0.1599999999999999,0.00175,0.045,1.2,0.00015,0,0,0,0,0,0
21278,21278.0,0.1599999999999999,0.00175,0.045,1.2,0.000175,0,0,0,0,0,0
21279,21279.0,0.1599999999999999,0.00175,0.045,1.2,0.0001999999999999,0,0,0,0,0,0
21280,21280.0,0.1599999999999999,0.00175,0.045,1.4,0.0001,1,1,0.019042165265515616,2.118400371374541e-05,4016.4,4.8
21281,21281.0,0.1599999999999999,0.00175,0.045,1.4,0.000125,1,1,0.025010238706014314,1.5964355151326372e-05,4106.25,4.841229182759271
21282,21282.0,0.1599999999999999,0.00175,0.045,1.4,0.00015,1,2,-,-,-,-
21283,21283.0,0.1599999999999999,0.00175,0.045,1.4,0.000175,0,0,0,0,0,0
21284,21284.0,0.1599999999999999,0.00175,0.045,1.4,0.0001999999999999,0,0,0,0,0,0
21285,21285.0,0.1599999999999999,0.00175,0.045,1.6,0.0001,1,1,0.01813674504297529,2.3405739806584097e-05,4011.2,3.2496153618543837
21286,21286.0,0.1599999999999999,0.00175,0.045,1.6,0.000125,1,1,0.02442597491521995,1.5356275390406944e-05,4119.583333333333,1.9982631347136335
21287,21287.0,0.1599999999999999,0.00175,0.045,1.6,0.00015,1,1,0.030516605133110133,1.8779620250383238e-05,4233.04347826087,4.601306627938419
21288,21288.0,0.1599999999999999,0.00175,0.045,1.6,0.000175,1,1,0.03626482435019399,2.7049972093594888e-05,4350.869565217391,2.817713347133852
21289,21289.0,0.1599999999999999,0.00175,0.045,1.6,0.0001999999999999,1,1,0.040997832693037466,3.367487016625984e-05,4432.727272727273,4.453617714151234
21290,21290.0,0.1599999999999999,0.00175,0.045,1.8,0.0001,1,1,0.01701853213302411,3.6090442169799915e-05,3994.8,4.995998398718719
21291,21291.0,0.1599999999999999,0.00175,0.045,1.8,0.000125,1,1,0.02327859459963363,2.0672075683852785e-05,4107.083333333333,4.545296714431547
21292,21292.0,0.1599999999999999,0.00175,0.045,1.8,0.00015,1,1,0.029366722353865685,2.0556892399739294e-05,4218.75,3.307189138830738
21293,21293.0,0.1599999999999999,0.00175,0.045,1.8,0.000175,1,1,0.0352213921029299,3.0694510527370556e-05,4337.826086956522,4.124709991523972
21294,21294.0,0.1599999999999999,0.00175,0.045,1.8,0.0001999999999999,1,1,0.040804173325532316,3.9485097930675626e-05,4467.272727272727,4.453617714151234
21295,21295.0,0.1599999999999999,0.00175,0.045,2.0,0.0001,1,1,0.015866090253986526,4.69128327060686e-05,3972.0,4.0
21296,21296.0,0.1599999999999999,0.00175,0.045,2.0,0.000125,1,1,0.02203917361498721,2.6318130943063722e-05,4093.75,4.841229182759271
21297,21297.0,0.1599999999999999,0.00175,0.045,2.0,0.00015,1,1,0.02805256110383249,2.5945200947003754e-05,4205.416666666667,4.982608642958915
21298,21298.0,0.1599999999999999,0.00175,0.045,2.0,0.000175,1,1,0.03384644475325402,3.1859815335317905e-05,4321.739130434783,3.7903469074266725
21299,21299.0,0.1599999999999999,0.00175,0.045,2.0,0.0001999999999999,1,1,0.03939330445583801,3.684170211225185e-05,4447.272727272727,4.453617714151234
21300,21300.0,0.1599999999999999,0.00175,0.0499999999999999,0.2,0.0001,0,0,0,0,0,0
21301,21301.0,0.1599999999999999,0.00175,0.0499999999999999,0.2,0.000125,0,0,0,0,0,0
21302,21302.0,0.1599999999999999,0.00175,0.0499999999999999,0.2,0.00015,0,0,0,0,0,0
21303,21303.0,0.1599999999999999,0.00175,0.0499999999999999,0.2,0.000175,0,0,0,0,0,0
21304,21304.0,0.1599999999999999,0.00175,0.0499999999999999,0.2,0.0001999999999999,0,0,0,0,0,0
21305,21305.0,0.1599999999999999,0.00175,0.0499999999999999,0.4,0.0001,0,0,0,0,0,0
21306,21306.0,0.1599999999999999,0.00175,0.0499999999999999,0.4,0.000125,0,0,0,0,0,0
21307,21307.0,0.1599999999999999,0.00175,0.0499999999999999,0.4,0.00015,0,0,0,0,0,0
21308,21308.0,0.1599999999999999,0.00175,0.0499999999999999,0.4,0.000175,0,0,0,0,0,0
21309,21309.0,0.1599999999999999,0.00175,0.0499999999999999,0.4,0.0001999999999999,0,0,0,0,0,0
21310,21310.0,0.1599999999999999,0.00175,0.0499999999999999,0.6000000000000001,0.0001,0,0,0,0,0,0
21311,21311.0,0.1599999999999999,0.00175,0.0499999999999999,0.6000000000000001,0.000125,0,0,0,0,0,0
21312,21312.0,0.1599999999999999,0.00175,0.0499999999999999,0.6000000000000001,0.00015,0,0,0,0,0,0
21313,21313.0,0.1599999999999999,0.00175,0.0499999999999999,0.6000000000000001,0.000175,0,0,0,0,0,0
21314,21314.0,0.1599999999999999,0.00175,0.0499999999999999,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
21315,21315.0,0.1599999999999999,0.00175,0.0499999999999999,0.8,0.0001,0,0,0,0,0,0
21316,21316.0,0.1599999999999999,0.00175,0.0499999999999999,0.8,0.000125,0,0,0,0,0,0
21317,21317.0,0.1599999999999999,0.00175,0.0499999999999999,0.8,0.00015,0,0,0,0,0,0
21318,21318.0,0.1599999999999999,0.00175,0.0499999999999999,0.8,0.000175,0,0,0,0,0,0
21319,21319.0,0.1599999999999999,0.00175,0.0499999999999999,0.8,0.0001999999999999,0,0,0,0,0,0
21320,21320.0,0.1599999999999999,0.00175,0.0499999999999999,1.0,0.0001,0,0,0,0,0,0
21321,21321.0,0.1599999999999999,0.00175,0.0499999999999999,1.0,0.000125,0,0,0,0,0,0
21322,21322.0,0.1599999999999999,0.00175,0.0499999999999999,1.0,0.00015,0,0,0,0,0,0
21323,21323.0,0.1599999999999999,0.00175,0.0499999999999999,1.0,0.000175,0,0,0,0,0,0
21324,21324.0,0.1599999999999999,0.00175,0.0499999999999999,1.0,0.0001999999999999,0,0,0,0,0,0
21325,21325.0,0.1599999999999999,0.00175,0.0499999999999999,1.2,0.0001,1,1,0.02305013514400276,1.0726910652028354e-05,4726.666666666667,4.714045207910317
21326,21326.0,0.1599999999999999,0.00175,0.0499999999999999,1.2,0.000125,1,2,-,-,-,-
21327,21327.0,0.1599999999999999,0.00175,0.0499999999999999,1.2,0.00015,0,0,0,0,0,0
21328,21328.0,0.1599999999999999,0.00175,0.0499999999999999,1.2,0.000175,0,0,0,0,0,0
21329,21329.0,0.1599999999999999,0.00175,0.0499999999999999,1.2,0.0001999999999999,0,0,0,0,0,0
21330,21330.0,0.1599999999999999,0.00175,0.0499999999999999,1.4,0.0001,1,1,0.022213581638564257,1.2259899210438615e-05,4707.619047619048,4.259177099999598
21331,21331.0,0.1599999999999999,0.00175,0.0499999999999999,1.4,0.000125,1,1,0.0291744852731373,1.6440512467711257e-05,4863.5,4.769696007084728
21332,21332.0,0.1599999999999999,0.00175,0.0499999999999999,1.4,0.00015,1,1,0.03576171117981961,2.3844565745893964e-05,5032.631578947368,4.403473823863555
21333,21333.0,0.1599999999999999,0.00175,0.0499999999999999,1.4,0.000175,1,1,0.04152286098439047,2.999122066304278e-05,5191.578947368421,3.646422752776584
21334,21334.0,0.1599999999999999,0.00175,0.0499999999999999,1.4,0.0001999999999999,0,0,0,0,0,0
21335,21335.0,0.1599999999999999,0.00175,0.0499999999999999,1.6,0.0001,1,1,0.020966679175706795,1.552175754717643e-05,4683.809523809524,4.856209060564558
21336,21336.0,0.1599999999999999,0.00175,0.0499999999999999,1.6,0.000125,1,1,0.027880787444449804,1.8106476863108953e-05,4833.0,4.58257569495584
21337,21337.0,0.1599999999999999,0.00175,0.0499999999999999,1.6,0.00015,1,1,0.03451262903568214,2.4893075963156664e-05,4994.0,4.898979485566356
21338,21338.0,0.1599999999999999,0.00175,0.0499999999999999,1.6,0.000175,1,1,0.04079387788512614,3.6706048984911854e-05,5172.105263157895,4.076824574955176
21339,21339.0,0.1599999999999999,0.00175,0.0499999999999999,1.6,0.0001999999999999,1,1,0.04668474778907145,4.936396595940555e-05,5368.333333333333,3.72677996249965
21340,21340.0,0.1599999999999999,0.00175,0.0499999999999999,1.8,0.0001,1,1,0.019680811756043255,2.3135765291284385e-05,4662.857142857143,4.5175395145262565
21341,21341.0,0.1599999999999999,0.00175,0.0499999999999999,1.8,0.000125,1,1,0.026490272131410007,1.7331603413599544e-05,4811.5,3.570714214271425
21342,21342.0,0.1599999999999999,0.00175,0.0499999999999999,1.8,0.00015,1,1,0.03302761146730947,2.630413689866383e-05,4967.0,4.58257569495584
21343,21343.0,0.1599999999999999,0.00175,0.0499999999999999,1.8,0.000175,1,1,0.039238496519012483,3.905846967313612e-05,5137.894736842105,4.076824574955175
21344,21344.0,0.1599999999999999,0.00175,0.0499999999999999,1.8,0.0001999999999999,1,1,0.045088972993713214,5.205614941120499e-05,5327.222222222223,4.479032082388083
21345,21345.0,0.1599999999999999,0.00175,0.0499999999999999,2.0,0.0001,1,1,0.018414900267688997,3.0469914065139266e-05,4640.952380952381,2.9354352395090366
21346,21346.0,0.1599999999999999,0.00175,0.0499999999999999,2.0,0.000125,1,1,0.025102207116253845,1.9411175227390477e-05,4796.0,4.898979485566356
21347,21347.0,0.1599999999999999,0.00175,0.0499999999999999,2.0,0.00015,1,1,0.03153352934900293,2.7368404576896622e-05,4949.5,2.179449471770337
21348,21348.0,0.1599999999999999,0.00175,0.0499999999999999,2.0,0.000175,1,1,0.037654479647496845,3.978543014030795e-05,5115.789473684211,4.937279747182557
21349,21349.0,0.1599999999999999,0.00175,0.0499999999999999,2.0,0.0001999999999999,1,1,0.0434034256747426,5.455118096878604e-05,5300.555555555556,2.290614236454256
21350,21350.0,0.1599999999999999,0.00175,0.0549999999999999,0.2,0.0001,0,0,0,0,0,0
21351,21351.0,0.1599999999999999,0.00175,0.0549999999999999,0.2,0.000125,0,0,0,0,0,0
21352,21352.0,0.1599999999999999,0.00175,0.0549999999999999,0.2,0.00015,0,0,0,0,0,0
21353,21353.0,0.1599999999999999,0.00175,0.0549999999999999,0.2,0.000175,0,0,0,0,0,0
21354,21354.0,0.1599999999999999,0.00175,0.0549999999999999,0.2,0.0001999999999999,0,0,0,0,0,0
21355,21355.0,0.1599999999999999,0.00175,0.0549999999999999,0.4,0.0001,0,0,0,0,0,0
21356,21356.0,0.1599999999999999,0.00175,0.0549999999999999,0.4,0.000125,0,0,0,0,0,0
21357,21357.0,0.1599999999999999,0.00175,0.0549999999999999,0.4,0.00015,0,0,0,0,0,0
21358,21358.0,0.1599999999999999,0.00175,0.0549999999999999,0.4,0.000175,0,0,0,0,0,0
21359,21359.0,0.1599999999999999,0.00175,0.0549999999999999,0.4,0.0001999999999999,0,0,0,0,0,0
21360,21360.0,0.1599999999999999,0.00175,0.0549999999999999,0.6000000000000001,0.0001,0,0,0,0,0,0
21361,21361.0,0.1599999999999999,0.00175,0.0549999999999999,0.6000000000000001,0.000125,0,0,0,0,0,0
21362,21362.0,0.1599999999999999,0.00175,0.0549999999999999,0.6000000000000001,0.00015,0,0,0,0,0,0
21363,21363.0,0.1599999999999999,0.00175,0.0549999999999999,0.6000000000000001,0.000175,0,0,0,0,0,0
21364,21364.0,0.1599999999999999,0.00175,0.0549999999999999,0.6000000000000001,0.0001999999999999,0,0,0,0,0,0
21365,21365.0,0.1599999999999999,0.00175,0.0549999999999999,0.8,0.0001,0,0,0,0,0,0
21366,21366.0,0.1599999999999999,0.00175,0.0549999999999999,0.8,0.000125,0,0,0,0,0,0
21367,21367.0,0.1599999999999999,0.00175,0.0549999999999999,0.8,0.00015,0,0,0,0,0,0
21368,21368.0,0.1599999999999999,0.00175,0.0549999999999999,0.8,0.000175,0,0,0,0,0,0
21369,21369.0,0.1599999999999999,0.00175,0.0549999999999999,0.8,0.0001999999999999,0,0,0,0,0,0
21370,21370.0,0.1599999999999999,0.00175,0.0549999999999999,1.0,0.0001,0,0,0,0,0,0
21371,21371.0,0.1599999999999999,0.00175,0.0549999999999999,1.0,0.000125,0,0,0,0,0,0
21372,21372.0,0.1599999999999999,0.00175,0.0549999999999999,1.0,0.00015,0,0,0,0,0,0
21373,21373.0,0.1599999999999999,0.00175,0.0549999999999999,1.0,0.000175,0,0,0,0,0,0
21374,21374.0,0.1599999999999999,0.00175,0.0549999999999999,1.0,0.0001999999999999,0,0,0,0,0,0
21375,21375.0,0.1599999999999999,0.00175,0.0549999999999999,1.2,0.0001,1,1,0.02627346161113737,1.0572964998663627e-05,5497.777777777777,4.15739709641549
21376,21376.0,0.1599999999999999,0.00175,0.0549999999999999,1.2,0.000125,1,1,0.033744184777352665,1.7595228780853372e-05,5727.058823529412,4.556450995538137
21377,21377.0,0.1599999999999999,0.00175,0.0549999999999999,1.2,0.00015,1,2,-,-,-,-
21378,21378.0,0.1599999999999999,0.00175,0.0549999999999999,1.2,0.000175,0,0,0,0,0,0
21379,21379.0,0.1599999999999999,0.00175,0.0549999999999999,1.2,0.0001999999999999,0,0,0,0,0,0
21380,21380.0,0.1599999999999999,0.00175,0.0549999999999999,1.4,0.0001,1,1,0.024913853568166146,1.2734558801129965e-05,5446.666666666667,4.714045207910317
21381,21381.0,0.1599999999999999,0.00175,0.0549999999999999,1.4,0.000125,1,1,0.032403565217424775,1.9983644626002437e-05,5658.823529411765,3.2218973970892124
21382,21382.0,0.1599999999999999,0.00175,0.0549999999999999,1.4,0.00015,1,1,0.03946403670247408,2.93563591619265e-05,5893.125,4.635124054434789
21383,21383.0,0.1599999999999999,0.00175,0.0549999999999999,1.4,0.000175,1,1,0.04604262834441725,4.062617159039975e-05,6158.125,3.9031237489989987
21384,21384.0,0.1599999999999999,0.00175,0.0549999999999999,1.4,0.0001999999999999,1,1,0.052061550603997794,5.180895419547743e-05,6458.666666666667,3.3993463423951904
21385,21385.0,0.1599999999999999,0.00175,0.0549999999999999,1.6,0.0001,1,1,0.023482722624903363,1.280615323834511e-05,5416.111111111111,4.874980215217846
21386,21386.0,0.1599999999999999,0.00175,0.0549999999999999,1.6,0.000125,1,1,0.03085063246006939,1.997123506894713e-05,5618.235294117647,3.812200410828153
21387,21387.0,0.1599999999999999,0.00175,0.0549999999999999,1.6,0.00015,1,1,0.03782215276794628,2.949430208418915e-05,5841.25,3.307189138830738
21388,21388.0,0.1599999999999999,0.00175,0.0549999999999999,1.6,0.000175,1,1,0.04432070286632314,3.6901572097792626e-05,6092.5,4.330127018922194
21389,21389.0,0.1599999999999999,0.00175,0.0549999999999999,1.6,0.0001999999999999,1,1,0.05032316939006279,5.5702579663502544e-05,6378.0,4.0
21390,21390.0,0.1599999999999999,0.00175,0.0549999999999999,1.8,0.0001,1,1,0.022079667427831934,1.4234189965850147e-05,5394.444444444444,4.969039949999533
21391,21391.0,0.1599999999999999,0.00175,0.0549999999999999,1.8,0.000125,1,1,0.029313764738591857,1.9570812198818e-05,5593.529411764706,4.778846120374094
21392,21392.0,0.1599999999999999,0.00175,0.0549999999999999,1.8,0.00015,1,1,0.0361587998071021,2.945235157608622e-05,5810.588235294118,2.3529411764705883
21393,21393.0,0.1599999999999999,0.00175,0.0549999999999999,1.8,0.000175,1,1,0.04256481510378346,4.4390499922370536e-05,6054.375,4.960783708246107
